x,y,s,v,velU,velV
0.0675676,0.175676,-0.000437073,0.221601,-0.00592111,0.012958
0.0675676,0.189189,-0.000520562,0.245989,-0.00642706,0.0152255
0.0675676,0.202703,-0.000610777,0.271846,-0.00691582,0.0176654
0.0675676,0.216216,-0.000707477,0.299127,-0.00738634,0.0202721
0.0675676,0.22973,-0.000810408,0.327762,-0.00783744,0.0230394
0.0675676,0.243243,-0.000919299,0.35774,-0.00826796,0.0259605
0.0675676,0.256757,-0.00103387,0.388956,-0.00867664,0.0290282
0.0675676,0.27027,-0.0011538,0.421369,-0.00906211,0.0322349
0.0675676,0.283784,-0.00127879,0.454899,-0.00942295,0.0355723
0.0675676,0.297297,-0.00140848,0.489473,-0.00975767,0.0390318
0.0675676,0.310811,-0.00154251,0.52501,-0.0100649,0.0426041
0.0675676,0.324324,-0.0016805,0.561446,-0.0103431,0.0462796
0.0810811,0,0,-0.00146129,0,0
0.0810811,0.0135135,1.33426e-07,0.0208651,-0.000117313,6.59539e-05
0.0810811,0.027027,-3.17063e-06,0.0401942,-0.000467614,0.000279762
0.0810811,0.0405405,-1.25048e-05,0.0574247,-0.000979373,0.00065773
0.0810811,0.0540541,-2.96402e-05,0.0733085,-0.00160002,0.0012145
0.0810811,0.0675676,-5.57486e-05,0.088481,-0.00229133,0.00196188
0.0810811,0.0810811,-9.1568e-05,0.103407,-0.00302572,0.00290879
0.0810811,0.0945946,-0.000137525,0.11849,-0.00378345,0.00406133
0.0810811,0.108108,-0.000193824,0.134047,-0.00455058,0.0054231
0.0810811,0.121622,-0.000260514,0.150273,-0.00531732,0.00699553
0.0810811,0.135135,-0.000337535,0.167366,-0.00607673,0.00877832
0.0810811,0.148649,-0.00042475,0.185421,-0.00682386,0.0107696
0.0810811,0.162162,-0.000521963,0.204502,-0.00755505,0.0129665
0.0810811,0.175676,-0.00062894,0.224664,-0.00826753,0.015365
0.0810811,0.189189,-0.00074541,0.245929,-0.00895907,0.0179601
0.0810811,0.202703,-0.000871077,0.268285,-0.00962779,0.0207465
