x,y,s,v
0.391667,0.50625,0.00293333,1.46878
0.391667,0.5125,0.00257891,1.50885
0.391667,0.51875,0.00219506,1.54508
0.391667,0.525,0.00178217,1.57721
0.391667,0.53125,0.00134084,1.60497
0.391667,0.5375,0.000871832,1.62815
0.391667,0.54375,0.000376066,1.64654
0.391667,0.55,-0.000145355,1.65996
0.391667,0.55625,-0.000691164,1.66831
0.391667,0.5625,-0.00125993,1.67153
0.391667,0.56875,-0.00185009,1.66974
0.391667,0.575,-0.00245992,1.66338
0.391667,0.58125,-0.00308761,1.65377
0.391667,0.5875,-0.0037313,1.64483
0.391667,0.59375,-0.00438924,1.64836
0.391667,0.6,-0.00506029,1.69828
0.4,0.40625,0.00494897,0.551447
0.4,0.4125,0.00498027,0.628112
0.4,0.41875,0.00499358,0.703044
0.4,0.425,0.00498705,0.776202
0.4,0.43125,0.00495893,0.8477
0.4,0.4375,0.00490762,0.917584
0.4,0.44375,0.00483162,0.985834
0.4,0.45,0.00472959,1.05237
0.4,0.45625,0.0046003,1.11706
0.4,0.4625,0.00444264,1.17974
0.4,0.46875,0.00425567,1.24019
0.4,0.475,0.00403856,1.29817
0.4,0.48125,0.00379063,1.35342
0.4,0.4875,0.00351137,1.40566
0.4,0.49375,0.00320042,1.45459
0.4,0.5,0.00285758,1.49991
0.4,0.50625,0.00248283,1.54131
0.4,0.5125,0.00207633,1.5785
0.4,0.51875,0.00163841,1.61117
0.4,0.525,0.00116961,1.63905
0.4,0.53125,0.000670638,1.66188
0.4,0.5375,0.000142406,1.67941
0.4,0.54375,-0.000413991,1.69144
0.4,0.55,-0.000997268,1.6978
0.4,0.55625,-0.00160596,1.69838
0.4,0.5625,-0.00223842,1.69313
0.4,0.56875,-0.00289284,1.68214
0.4,0.575,-0.00356728,1.66577
0.4,0.58125,-0.00425966,1.64516
0.4,0.5875,-0.00496782,1.62378
0.4,0.59375,-0.00568971,1.613
0.4,0.6,-0.00642379,1.64966
0.408333,0.40625,0.00501955,0.611095
0.408333,0.4125,0.00503217,0.688444
0.408333,0.41875,0.00502475,0.764484
0.408333,0.425,0.00499533,0.83861
0.408333,0.43125,0.00494211,0.910878
0.408333,0.4375,0.00486343,0.981263
0.408333,0.44375,0.00475776,1.04968
0.408333,0.45,0.00462371,1.11597
0.408333,0.45625,0.00446001,1.17997
0.408333,0.4625,0.00426556,1.24144
0.408333,0.46875,0.00403939,1.30013
0.408333,0.475,0.00378066,1.35576
0.408333,0.48125,0.00348873,1.40803
0.408333,0.4875,0.00316309,1.45662
0.408333,0.49375,0.00280343,1.50122
0.408333,0.5,0.00240962,1.5415
0.408333,0.50625,0.0019817,1.57713
0.408333,0.5125,0.00151992,1.60778
0.408333,0.51875,0.00102473,1.63316
0.408333,0.525,0.000496801,1.65295
0.408333,0.53125,-6.3016e-05,1.66688
0.408333,0.5375,-0.000653642,1.67472
0.408333,0.54375,-0.00127379,1.67625
0.408333,0.55,-0.00192198,1.67131
0.408333,0.55625,-0.00259651,1.6598
0.408333,0.5625,-0.00329552,1.64168
0.408333,0.56875,-0.00401693,1.61704
0.408333,0.575,-0.00475854,1.58622
0.408333,0.58125,-0.00551798,1.55017
0.408333,0.5875,-0.00629281,1.51187
0.408333,0.59375,-0.00708063,1.48116
0.408333,0.6,-0.00787945,1.49096
0.416667,0.40625,0.00507962,0.698761
0.416667,0.4125,0.00507194,0.775127
0.416667,0.41875,0.00504197,0.850123
0.416667,0.425,0.00498771,0.923032
0.416667,0.43125,0.00490732,0.993818
0.416667,0.4375,0.0047991,1.06239
0.416667,0.44375,0.00466147,1.1286
0.416667,0.45,0.00449302,1.19227
0.416667,0.45625,0.00429247,1.25318
0.416667,0.4625,0.00405868,1.31108
0.416667,0.46875,0.00379068,1.36569
0.416667,0.475,0.00348765,1.41673
0.416667,0.48125,0.00314895,1.46387
0.416667,0.4875,0.00277413,1.50679
0.416667,0.49375,0.00236291,1.54516
0.416667,0.5,0.00191522,1.57865
0.416667,0.50625,0.00143121,1.6069
0.416667,0.5125,0.000911225,1.62958
0.416667,0.51875,0.00035584,1.64637
0.416667,0.525,-0.000234141,1.65695
0.416667,0.53125,-0.000857688,1.66103
0.416667,0.5375,-0.00151354,1.65836
0.416667,0.54375,-0.0022002,1.64873
0.416667,0.55,-0.00291596,1.63199
0.416667,0.55625,-0.00365888,1.60802
0.416667,0.5625,-0.00442683,1.57684
0.416667,0.56875,-0.00521747,1.53853
0.416667,0.575,-0.00602829,1.49343
0.416667,0.58125,-0.00685664,1.44242
0.416667,0.5875,-0.00769976,1.38821
0.416667,0.59375,-0.00855491,1.34026
0.416667,0.6,-0.00941975,1.33266
0.425,0.40625,0.00512703,0.786579
0.425,0.4125,0.00509752,0.861603
0.425,0.41875,0.00504333,0.935231
0.425,0.425,0.00496245,1.00667
0.425,0.43125,0.004853,1.07582
0.425,0.4375,0.00471325,1.14253
0.425,0.44375,0.00454161,1.20662
0.425,0.45,0.00433662,1.26788
0.425,0.45625,0.00409699,1.32606
0.425,0.4625,0.00382158,1.3809
0.425,0.46875,0.0035094,1.4321
0.425,0.475,0.00315966,1.47935
0.425,0.48125,0.00277175,1.52232
0.425,0.4875,0.00234523,1.56064
0.425,0.49375,0.00187991,1.59396
0.425,0.5,0.00137578,1.6219
0.425,0.50625,0.000833088,1.64407
0.425,0.5125,0.000252296,1.66009
0.425,0.51875,-0.00036588,1.66959
0.425,0.525,-0.00102048,1.6722
0.425,0.53125,-0.00171028,1.66761
0.425,0.5375,-0.00243382,1.65553
0.425,0.54375,-0.00318938,1.63571
0.425,0.55,-0.00397498,1.60801
0.425,0.55625,-0.00478843,1.57233
0.425,0.5625,-0.00562731,1.52869
0.425,0.56875,-0.00648896,1.47724
0.425,0.575,-0.00737059,1.41832
0.425,0.58125,-0.00826921,1.3528
0.425,0.5875,-0.00918173,1.28328
0.425,0.59375,-0.0101051,1.21915
0.425,0.6,-0.0110365,1.19681
0.433333,0.40625,0.00515993,0.873018
0.433333,0.4125,0.00510715,0.946441
0.433333,0.41875,0.0050272,1.01847
0.433333,0.425,0.00491806,1.08825
0.433333,0.43125,0.00477783,1.15564
0.433333,0.4375,0.00460476,1.22043
0.433333,0.44375,0.00439723,1.28241
0.433333,0.45,0.00415376,1.34134
0.433333,0.45625,0.00387305,1.39694
0.433333,0.4625,0.00355394,1.44892
0.433333,0.46875,0.00319545,1.49696
0.433333,0.475,0.00279682,1.54069
0.433333,0.48125,0.00235744,1.57974
0.433333,0.4875,0.00187695,1.61371
0.433333,0.49375,0.0013552,1.64217
0.433333,0.5,0.000792274,1.66468
0.433333,0.50625,0.000188524,1.68079
0.433333,0.5125,-0.000455455,1.69004
0.433333,0.51875,-0.00113879,1.69201
0.433333,0.525,-0.00186035,1.68627
0.433333,0.53125,-0.00261871,1.67245
0.433333,0.5375,-0.00341215,1.65024
0.433333,0.54375,-0.00423872,1.61939
0.433333,0.55,-0.00509617,1.57976
0.433333,0.55625,-0.00598198,1.53128
0.433333,0.5625,-0.00689343,1.47405
0.433333,0.56875,-0.00782755,1.40827
0.433333,0.575,-0.00878118,1.33438
0.433333,0.58125,-0.009751,1.2533
0.433333,0.5875,-0.0107336,1.1676
0.433333,0.59375,-0.0117255,1.08666
0.433333,0.6,-0.0127236,1.04922
0.441667,0.40625,0.00517673,0.957021
0.441667,0.4125,0.00509935,1.02863
0.441667,0.41875,0.00499224,1.09886
0.441667,0.425,0.00485336,1.16683
0.441667,0.43125,0.0046808,1.23232
0.441667,0.4375,0.00447279,1.29511
0.441667,0.44375,0.00422767,1.35493
0.441667,0.45,0.00394397,1.41151
0.441667,0.45625,0.00362035,1.46454
0.441667,0.4625,0.00325566,1.51367
0.441667,0.46875,0.00284894,1.55853
0.441667,0.475,0.00239941,1.59871
0.441667,0.48125,0.00190652,1.63376
0.441667,0.4875,0.00136995,1.66321
0.441667,0.49375,0.000789634,1.68654
0.441667,0.5,0.00016575,1.70324
0.441667,0.50625,-0.000501242,1.71277
0.441667,0.5125,-0.0012106,1.7146
0.441667,0.51875,-0.00196127,1.70821
0.441667,0.525,-0.00275191,1.69315
0.441667,0.53125,-0.00358088,1.669
0.441667,0.5375,-0.00444621,1.63542
0.441667,0.54375,-0.00534564,1.59219
0.441667,0.55,-0.00627661,1.53919
0.441667,0.55625,-0.0072363,1.47646
0.441667,0.5625,-0.00822162,1.40415
0.441667,0.56875,-0.00922924,1.32261
0.441667,0.575,-0.0102557,1.23242
0.441667,0.58125,-0.0112972,1.13461
0.441667,0.5875,-0.01235,1.03176
0.441667,0.59375,-0.0134102,0.933307
0.441667,0.6,-0.0144746,0.880217
0.45,0.40625,0.00517614,1.03764
0.45,0.4125,0.00507297,1.10728
0.45,0.41875,0.00493744,1.17556
0.45,0.425,0.0047675,1.24159
0.45,0.43125,0.00456123,1.3051
0.45,0.4375,0.00431683,1.3658
0.45,0.44375,0.00403263,1.42341
0.45,0.45,0.00370712,1.4776
0.45,0.45625,0.00333897,1.528
0.45,0.4625,0.00292701,1.57421
0.45,0.46875,0.00247029,1.61579
0.45,0.475,0.00196805,1.65225
0.45,0.48125,0.00141979,1.68305
0.45,0.4875,0.000825238,1.70763
0.45,0.49375,0.000184404,1.72538
0.45,0.5,-0.000502421,1.73568
0.45,0.50625,-0.00123464,1.7379
0.45,0.5125,-0.00201135,1.73142
0.45,0.51875,-0.0028313,1.71566
0.45,0.525,-0.00369293,1.69011
0.45,0.53125,-0.00459431,1.65433
0.45,0.5375,-0.00553321,1.608
0.45,0.54375,-0.00650704,1.55092
0.45,0.55,-0.0075129,1.48307
0.45,0.55625,-0.0085476,1.40457
0.45,0.5625,-0.00960766,1.31575
0.45,0.56875,-0.0106894,1.21711
0.45,0.575,-0.0117889,1.10942
0.45,0.58125,-0.012902,0.993885
0.45,0.5875,-0.0140247,0.873186
0.45,0.59375,-0.0151526,0.756836
0.45,0.6,-0.0162821,0.687912
0.458333,0.40625,0.00515724,1.11409
0.458333,0.4125,0.00502722,1.18167
0.458333,0.41875,0.00486216,1.24794
0.458333,0.425,0.00466002,1.31196
0.458333,0.43125,0.00441883,1.37344
0.458333,0.4375,0.00413677,1.43203
0.458333,0.44375,0.00381217,1.4874
0.458333,0.45,0.00344348,1.53916
0.458333,0.45625,0.00302935,1.58688
0.458333,0.4625,0.00256862,1.63009
0.458333,0.46875,0.00206034,1.66825
0.458333,0.475,0.00150378,1.70077
0.458333,0.48125,0.000898474,1.72702
0.458333,0.4875,0.000244219,1.74631
0.458333,0.49375,-0.000458883,1.75792
0.458333,0.5,-0.00121042,1.76112
0.458333,0.50625,-0.00200964,1.75518
0.458333,0.5125,-0.00285546,1.7394
0.458333,0.51875,-0.00374639,1.71313
0.458333,0.525,-0.00468063,1.67582
0.458333,0.53125,-0.00565595,1.62704
0.458333,0.5375,-0.00666978,1.5665
0.458333,0.54375,-0.00771919,1.49409
0.458333,0.55,-0.00880091,1.40989
0.458333,0.55625,-0.00991132,1.3142
0.458333,0.5625,-0.0110466,1.20753
0.458333,0.56875,-0.0122025,1.09063
0.458333,0.575,-0.0133748,0.964486
0.458333,0.58125,-0.014559,0.830537
0.458333,0.5875,-0.0157506,0.69164
0.458333,0.59375,-0.0169449,0.557447
0.458333,0.6,-0.0181378,0.472986
0.466667,0.40625,0.00511945,1.18579
0.466667,0.4125,0.00496168,1.25132
0.466667,0.41875,0.00476617,1.31557
0.466667,0.425,0.00453083,1.37761
0.466667,0.43125,0.0042537,1.43707
0.466667,0.4375,0.00393292,1.49359
0.466667,0.44375,0.00356678,1.54675
0.466667,0.45,0.00315372,1.5961
0.466667,0.45625,0.00269238,1.64113
0.466667,0.4625,0.00218158,1.68125
0.466667,0.46875,0.00162037,1.71584
0.466667,0.475,0.00100807,1.74418
0.466667,0.48125,0.000344241,1.76552
0.466667,0.4875,-0.00037123,1.77903
0.466667,0.49375,-0.00113814,1.78386
0.466667,0.5,-0.00195594,1.77917
0.466667,0.50625,-0.00282371,1.76413
0.466667,0.5125,-0.00374013,1.73794
0.466667,0.51875,-0.00470349,1.69992
0.466667,0.525,-0.00571166,1.6495
0.466667,0.53125,-0.0067621,1.58628
0.466667,0.5375,-0.00785189,1.51005
0.466667,0.54375,-0.00897768,1.42082
0.466667,0.55,-0.0101358,1.31886
0.466667,0.55625,-0.0113222,1.20467
0.466667,0.5625,-0.0125325,1.07902
0.466667,0.56875,-0.0137623,0.942929
0.466667,0.575,-0.0150066,0.797684
0.466667,0.58125,-0.0162607,0.645009
0.466667,0.5875,-0.0175196,0.487996
0.466667,0.59375,-0.0187783,0.336517
0.466667,0.6,-0.0200323,0.237362
0.475,0.40625,0.0050626,1.2524
0.475,0.4125,0.00487634,1.31596
0.475,0.41875,0.00464961,1.37829
0.475,0.425,0.00438029,1.43844
0.475,0.43125,0.00406638,1.49601
0.475,0.4375,0.00370599,1.55055
0.475,0.44375,0.00329738,1.60159
0.475,0.45,0.00283897,1.64858
0.475,0.45625,0.00232936,1.6909
0.475,0.4625,0.00176738,1.72788
0.475,0.46875,0.00115209,1.75873
0.475,0.475,0.000482825,1.78262
0.475,0.48125,-0.000240784,1.79862
0.475,0.4875,-0.00101877,1.80578
0.475,0.49375,-0.00185081,1.80312
0.475,0.5,-0.00273619,1.78964
0.475,0.50625,-0.00367379,1.76443
0.475,0.5125,-0.00466205,1.72664
0.475,0.51875,-0.00569896,1.67554
0.475,0.525,-0.00678207,1.61058
0.475,0.53125,-0.00790848,1.53145
0.475,0.5375,-0.00907485,1.43806
0.475,0.54375,-0.0102774,1.33061
0.475,0.55,-0.011512,1.20958
0.475,0.55625,-0.0127741,1.07576
0.475,0.5625,-0.014059,0.93024
0.475,0.56875,-0.0153615,0.774361
0.475,0.575,-0.0166766,0.609761
0.475,0.58125,-0.0179987,0.438495
0.475,0.5875,-0.0193227,0.263951
0.475,0.59375,-0.0206433,0.0963018
0.475,0.6,-0.0219555,-0.0161237
0.483333,0.40625,0.00498689,1.31382
0.483333,0.4125,0.00477159,1.37558
0.483333,0.41875,0.00451304,1.43616
0.483333,0.425,0.00420913,1.49461
0.483333,0.43125,0.00385779,1.55045
0.483333,0.4375,0.00345711,1.60318
0.483333,0.44375,0.00300529,1.65222
0.483333,0.45,0.00250074,1.69692
0.483333,0.45625,0.00194203,1.73656
0.483333,0.4625,0.00132797,1.7703
0.483333,0.46875,0.000657635,1.79722
0.483333,0.475,-6.9601e-05,1.8163
0.483333,0.48125,-0.000854041,1.82649
0.483333,0.4875,-0.00169562,1.82664
0.483333,0.49375,-0.00259387,1.81564
0.483333,0.5,-0.0035479,1.79238
0.483333,0.50625,-0.00455634,1.75585
0.483333,0.5125,-0.00561737,1.70515
0.483333,0.51875,-0.00672865,1.63957
0.483333,0.525,-0.00788737,1.55863
0.483333,0.53125,-0.00909019,1.46212
0.483333,0.5375,-0.0103333,1.35015
0.483333,0.54375,-0.0116126,1.22317
0.483333,0.55,-0.0129232,1.08197
0.483333,0.55625,-0.0142603,0.927665
0.483333,0.5625,-0.0156185,0.761715
0.483333,0.56875,-0.0169923,0.585856
0.483333,0.575,-0.0183761,0.402111
0.483333,0.58125,-0.019764,0.212903
0.483333,0.5875,-0.0211504,0.0219687
0.483333,0.59375,-0.0225296,-0.160141
0.483333,0.6,-0.0238967,-0.283825
0.491667,0.40625,0.00489292,1.37016
0.491667,0.4125,0.00464816,1.43036
0.491667,0.41875,0.00435741,1.48945
0.491667,0.425,0.00401847,1.54643
0.491667,0.43125,0.00362926,1.60077
0.491667,0.4375,0.00318779,1.65188
0.491667,0.44375,0.00269224,1.69907
0.491667,0.45,0.00214095,1.74158
0.491667,0.45625,0.00153249,1.77852
0.491667,0.4625,0.000865658,1.8089
0.491667,0.46875,0.000139535,1.83162
0.491667,0.475,-0.000646463,1.84549
0.491667,0.48125,-0.00149256,1.84927
0.491667,0.4875,-0.00239857,1.84165
0.491667,0.49375,-0.00336386,1.82138
0.491667,0.5,-0.00438732,1.78723
0.491667,0.50625,-0.00546734,1.73813
0.491667,0.5125,-0.00660176,1.67316
0.491667,0.51875,-0.00778789,1.59167
0.491667,0.525,-0.00902248,1.49329
0.491667,0.53125,-0.0103018,1.378
0.491667,0.5375,-0.0116214,1.24618
0.491667,0.54375,-0.0129768,1.09857
0.491667,0.55,-0.0143626,0.936345
0.491667,0.55625,-0.0157733,0.761032
0.491667,0.5625,-0.0172032,0.574509
0.491667,0.56875,-0.0186462,0.378947
0.491667,0.575,-0.0200961,0.176784
0.491667,0.58125,-0.0215469,-0.0291582
0.491667,0.5875,-0.0229923,-0.234763
0.491667,0.59375,-0.0244266,-0.429033
0.491667,0.6,-0.0258444,-0.561409
0.5,0.40625,0.00478161,1.4217
0.5,0.4125,0.0045072,1.48065
0.5,0.41875,0.00418401,1.53854
0.5,0.425,0.00380981,1.59434
0.5,0.43125,0.00338245,1.64745
0.5,0.4375,0.0028999,1.69715
0.5,0.44375,0.00236027,1.74265
0.5,0.45,0.00176187,1.78302
0.5,0.45625,0.00110323,1.81722
0.5,0.4625,0.000383129,1.84405
0.5,0.46875,-0.000399317,1.86224
0.5,0.475,-0.00124465,1.87039
0.5,0.48125,-0.00215299,1.86707
0.5,0.4875,-0.00312401,1.85082
0.5,0.49375,-0.00415691,1.82024
0.5,0.5,-0.00525032,1.77402
0.5,0.50625,-0.00640233,1.71103
0.5,0.5125,-0.00761042,1.63041
0.5,0.51875,-0.00887149,1.53159
0.5,0.525,-0.0101818,1.41439
0.5,0.53125,-0.0115372,1.27906
0.5,0.5375,-0.0129327,1.12628
0.5,0.54375,-0.0143631,0.957218
0.5,0.55,-0.0158227,0.773465
0.5,0.55625,-0.0173052,0.577025
0.5,0.5625,-0.0188045,0.370249
0.5,0.56875,-0.020314,0.155773
0.5,0.575,-0.021827,-0.0635299
0.5,0.58125,-0.0233371,-0.284435
0.5,0.5875,-0.0248378,-0.502422
0.5,0.59375,-0.0263229,-0.706001
0.5,0.6,-0.0277871,-0.844019
0.508333,0.40625,0.00465424,1.46886
0.508333,0.4125,0.00435011,1.5269
0.508333,0.41875,0.00399444,1.58393
0.508333,0.425,0.00358493,1.63887
0.508333,0.43125,0.00311936,1.691
0.508333,0.4375,0.00259562,1.73951
0.508333,0.44375,0.00201178,1.78344
0.508333,0.45,0.00136608,1.8217
0.508333,0.45625,0.000657017,1.85304
0.508333,0.4625,-0.00011662,1.87608
0.508333,0.46875,-0.0009557,1.88931
0.508333,0.475,-0.0018607,1.89114
0.508333,0.48125,-0.00283162,1.87995
0.508333,0.4875,-0.003868,1.85412
0.508333,0.49375,-0.00496879,1.81212
0.508333,0.5,-0.00613236,1.75258
0.508333,0.50625,-0.00735644,1.67438
0.508333,0.5125,-0.00863812,1.57673
0.508333,0.51875,-0.00997386,1.45924
0.508333,0.525,-0.0113594,1.32197
0.508333,0.53125,-0.01279,1.16551
0.508333,0.5375,-0.0142602,0.990963
0.508333,0.54375,-0.0157641,0.799942
0.508333,0.55,-0.0172955,0.594554
0.508333,0.55625,-0.0188475,0.377323
0.508333,0.5625,-0.0204135,0.151114
0.508333,0.56875,-0.0219862,-0.0809567
0.508333,0.575,-0.0235588,-0.31558
0.508333,0.58125,-0.0251242,-0.549134
0.508333,0.5875,-0.0266759,-0.776698
0.508333,0.59375,-0.0282075,-0.986264
0.508333,0.6,-0.0297134,-1.1265
0.516667,0.40625,0.00451233,1.51215
0.516667,0.4125,0.00417862,1.56964
0.516667,0.41875,0.0037906,1.62615
0.516667,0.425,0.00334591,1.68053
0.516667,0.43125,0.00284224,1.73195
0.516667,0.4375,0.00227741,1.77946
0.516667,0.44375,0.0016494,1.82191
0.516667,0.45,0.000956419,1.85803
0.516667,0.45625,0.000196921,1.88634
0.516667,0.4625,-0.000630307,1.90524
0.516667,0.46875,-0.0015261,1.91302
0.516667,0.475,-0.00249086,1.90786
0.516667,0.48125,-0.00352446,1.88794
0.516667,0.4875,-0.00462624,1.85151
0.516667,0.49375,-0.00579491,1.79694
0.516667,0.5,-0.00702851,1.72283
0.516667,0.50625,-0.0083244,1.62812
0.516667,0.5125,-0.00967924,1.51214
0.516667,0.51875,-0.011089,1.37476
0.516667,0.525,-0.0125488,1.21636
0.516667,0.53125,-0.0140533,1.03795
0.516667,0.5375,-0.0155966,0.841111
0.516667,0.54375,-0.017172,0.628009
0.516667,0.55,-0.0187727,0.40131
0.516667,0.55625,-0.0203914,0.164103
0.516667,0.5625,-0.0220207,-0.0802156
0.516667,0.56875,-0.0236531,-0.328048
0.516667,0.575,-0.0252813,-0.575665
0.516667,0.58125,-0.0268978,-0.819076
0.516667,0.5875,-0.0284959,-1.05298
0.516667,0.59375,-0.0300691,-1.26486
0.516667,0.6,-0.0316118,-1.40367
0.525,0.40625,0.00435766,1.5521
0.525,0.4125,0.00399465,1.60939
0.525,0.41875,0.0035746,1.66572
0.525,0.425,0.00309504,1.71985
0.525,0.43125,0.00255357,1.7708
0.525,0.4375,0.00194793,1.81745
0.525,0.44375,0.00127602,1.85846
0.525,0.45,0.000535977,1.89234
0.525,0.45625,-0.000273758,1.91738
0.525,0.4625,-0.00115441,1.93175
0.525,0.46875,-0.00210676,1.93349
0.525,0.475,-0.00313111,1.92059
0.525,0.48125,-0.00422721,1.89105
0.525,0.4875,-0.00539415,1.84298
0.525,0.49375,-0.00663037,1.77468
0.525,0.5,-0.00793356,1.68478
0.525,0.50625,-0.00930065,1.57232
0.525,0.5125,-0.0107278,1.43685
0.525,0.51875,-0.0122104,1.27853
0.525,0.525,-0.0137431,1.09818
0.525,0.53125,-0.0153199,0.897282
0.525,0.5375,-0.0169341,0.678005
0.525,0.54375,-0.0185786,0.443108
0.525,0.55,-0.0202458,0.195873
0.525,0.55625,-0.0219279,-0.0600246
0.525,0.5625,-0.0236169,-0.32065
0.525,0.56875,-0.025305,-0.581943
0.525,0.575,-0.0269843,-0.839792
0.525,0.58125,-0.0286473,-1.08988
0.525,0.5875,-0.030287,-1.32657
0.525,0.59375,-0.0318969,-1.53688
0.525,0.6,-0.0334715,-1.67054
0.533333,0.40625,0.00419216,1.58921
0.533333,0.4125,0.00380032,1.64667
0.533333,0.41875,0.00334873,1.70314
0.533333,0.425,0.00283479,1.75729
0.533333,0.43125,0.00225602,1.80798
0.533333,0.4375,0.00161004,1.85387
0.533333,0.44375,0.000894685,1.89343
0.533333,0.45,0.000108032,1.92491
0.533333,0.45625,-0.000751522,1.94638
0.533333,0.4625,-0.00168518,1.95575
0.533333,0.46875,-0.00269368,1.95083
0.533333,0.475,-0.00377721,1.92941
0.533333,0.48125,-0.00493532,1.88932
0.533333,0.4875,-0.00616688,1.82857
0.533333,0.49375,-0.00747001,1.74543
0.533333,0.5,-0.00884199,1.6386
0.533333,0.50625,-0.0102793,1.50727
0.533333,0.5125,-0.0117776,1.3513
0.533333,0.51875,-0.0133316,1.17123
0.533333,0.525,-0.0149354,0.968367
0.533333,0.53125,-0.0165823,0.744795
0.533333,0.5375,-0.0182649,0.503303
0.533333,0.54375,-0.0199755,0.247313
0.533333,0.55,-0.0217059,-0.0192486
0.533333,0.55625,-0.0234478,-0.292108
0.533333,0.5625,-0.0251925,-0.56681
0.533333,0.56875,-0.0269319,-0.838873
0.533333,0.575,-0.0286579,-1.10386
0.533333,0.58125,-0.0303627,-1.35718
0.533333,0.5875,-0.0320391,-1.59292
0.533333,0.59375,-0.0336807,-1.79772
0.533333,0.6,-0.0352823,-1.92266
0.541667,0.40625,0.00401792,1.62398
0.541667,0.4125,0.00359789,1.68192
0.541667,0.41875,0.00311541,1.73885
0.541667,0.425,0.00256778,1.79327
0.541667,0.43125,0.00195238,1.84386
0.541667,0.4375,0.00126675,1.88906
0.541667,0.44375,0.00050862,1.9271
0.541667,0.45,-0.000323989,1.95598
0.541667,0.45625,-0.00123271,1.97351
0.541667,0.4625,-0.00221872,1.97737
0.541667,0.46875,-0.0032827,1.96514
0.541667,0.475,-0.00442469,1.9344
0.541667,0.48125,-0.00564406,1.88286
0.541667,0.4875,-0.00693939,1.80844
0.541667,0.49375,-0.00830844,1.70942
0.541667,0.5,-0.00974808,1.58462
0.541667,0.50625,-0.0112543,1.43348
0.541667,0.5125,-0.0128221,1.2562
0.541667,0.51875,-0.0144456,1.05381
0.541667,0.525,-0.0161183,0.828203
0.541667,0.53125,-0.0178328,0.582101
0.541667,0.5375,-0.019581,0.318997
0.541667,0.54375,-0.0213545,0.0430137
0.541667,0.55,-0.0231445,-0.241262
0.541667,0.55625,-0.0249421,-0.52897
0.541667,0.5625,-0.0267383,-0.815175
0.541667,0.56875,-0.0285246,-1.09503
0.541667,0.575,-0.0302925,-1.36383
0.541667,0.58125,-0.0320342,-1.61682
0.541667,0.5875,-0.0337425,-1.84784
0.541667,0.59375,-0.035411,-2.04334
0.541667,0.6,-0.0370348,-2.15622
0.55,0.40625,0.0038371,1.65679
0.55,0.4125,0.00338969,1.71553
0.55,0.41875,0.00287716,1.77322
0.55,0.425,0.0022967,1.82813
0.55,0.43125,0.00164556,1.87875
0.55,0.4375,0.000921157,1.92327
0.55,0.44375,0.00012114,1.95966
0.55,0.45,-0.000756537,1.98569
0.55,0.45625,-0.00171352,1.9989
0.55,0.4625,-0.00275098,1.99672
0.55,0.46875,-0.00386949,1.97653
0.55,0.475,-0.00506895,1.93573
0.55,0.48125,-0.0063485,1.87188
0.55,0.4875,-0.00770642,1.78287
0.55,0.49375,-0.00914008,1.66706
0.55,0.5,-0.0106459,1.52342
0.55,0.50625,-0.0122193,1.3517
0.55,0.5125,-0.0138546,1.15254
0.55,0.51875,-0.0155455,0.927539
0.55,0.525,-0.0172846,0.679241
0.55,0.53125,-0.0190637,0.411099
0.55,0.5375,-0.0208743,0.127347
0.55,0.54375,-0.0227071,-0.167169
0.55,0.55,-0.0245528,-0.467205
0.55,0.55625,-0.026402,-0.767348
0.55,0.5625,-0.0282454,-1.06224
0.55,0.56875,-0.0300738,-1.34673
0.55,0.575,-0.031879,-1.61596
0.55,0.58125,-0.0336528,-1.86505
0.55,0.5875,-0.0353882,-2.08771
0.55,0.59375,-0.037079,-2.27036
0.55,0.6,-0.0387205,-2.36834
0.558333,0.40625,0.00365193,1.68795
0.558333,0.4125,0.0031781,1.74783
0.558333,0.41875,0.00263655,1.80655
0.558333,0.425,0.00202431,1.86217
0.558333,0.43125,0.00133851,1.91291
0.558333,0.4375,0.000576433,1.95672
0.558333,0.44375,-0.000264364,1.99131
0.558333,0.45,-0.00118598,2.01419
0.558333,0.45625,-0.00219009,2.02267
0.558333,0.4625,-0.00327781,2.01396
0.558333,0.46875,-0.00444962,1.98519
0.558333,0.475,-0.00570526,1.93362
0.558333,0.48125,-0.00704361,1.85671
0.558333,0.4875,-0.00846262,1.75233
0.558333,0.49375,-0.00995924,1.61893
0.558333,0.5,-0.0115294,1.45574
0.558333,0.50625,-0.0131679,1.26289
0.558333,0.5125,-0.0148685,1.04153
0.558333,0.51875,-0.0166242,0.793906
0.558333,0.525,-0.0184267,0.523291
0.558333,0.53125,-0.0202674,0.233918
0.558333,0.5375,-0.0221368,-0.0691991
0.558333,0.54375,-0.0240252,-0.380487
0.558333,0.55,-0.0259226,-0.694067
0.558333,0.55625,-0.0278191,-1.00403
0.558333,0.5625,-0.029705,-1.30465
0.558333,0.56875,-0.0315711,-1.59059
0.558333,0.575,-0.0334088,-1.8569
0.558333,0.58125,-0.0352101,-2.09868
0.558333,0.5875,-0.0369681,-2.30961
0.558333,0.59375,-0.0386769,-2.47628
0.558333,0.6,-0.0403321,-2.55706
0.566667,0.40625,0.00346459,1.71771
0.566667,0.4125,0.00296551,1.77907
0.566667,0.41875,0.00239616,1.83913
0.566667,0.425,0.0017534,1.89564
0.566667,0.43125,0.00103421,1.94655
0.566667,0.4375,0.000235771,1.98956
0.566667,0.44375,-0.000644468,2.02216
